cluster,gene
c13,XIAP
c13,PPP1R10
c13,IL1R1
c13,NSD3
c13,GCC2
c13,FP565260.2
c13,TOP1
c13,ARID1B
c13,RSRP1
c13,CRIM1
c13,PIP4K2A
c13,DNAJC1
c13,CCNL1
c13,GOSR1
c13,APOL1
c13,ZFYVE16
c13,ARHGAP5
c13,TSC22D3
c13,NUCKS1
c13,SPTBN1
c13,JUNB
c13,TMEM106B
c13,NPIPB5
c13,MINDY2
c13,WASL
c13,HNRNPA3
c13,LIMS1
c13,TFPI
c13,TBX3
c13,FAM241A
c13,GNB5
c13,RPS6KA5
c13,MESD
c13,GATD3B
c13,SAMD4B
c13,FAM53C
c13,RBM4
c13,ANKHD1
c13,RPL30
c13,ELOB
c13,NID1
c13,CD82
c13,NAP1L1
c13,MATR3
c13,TXNDC5
c13,FAM228B
c13,SAV1
c13,KIAA1551
c13,AP1M1
c13,SELENOT
c13,PIP4P2
c13,SSBP3
c13,PNN
c13,NRIP1
c13,CTSD
c13,LUM
c13,LMO4
c13,CHURC1
c13,PRELP
c13,TMSB4X
c13,PDLIM1
c13,ARID5B
c13,FMC1
c13,DNAJA1
c13,SMARCA5
c13,MEIS1
c13,FTO
c13,HSP90AA1
c13,FUS
c13,CTDSPL
c13,CDC37L1
c13,CALCOCO2
c13,NPTN
c13,LUC7L2
c13,ATP5PB
c13,KMT2A
c13,CENPC
c13,CDV3
c13,GOLGA8A
c13,ACOT13
c13,YPEL3
c13,MARC2
c13,H1FX
c13,CHPT1
c13,ABI2
c13,HLA-E
c13,BPTF
c13,NUFIP2
c13,RARRES2
c13,SPRY4
c13,BAZ2B
c13,PROS1
c13,RPAP2
c13,HNRNPD
c13,DUSP1
c13,RFTN1
c13,NFIA
c13,PLA2R1
c13,COL4A2
c13,FXYD6
c13,NACA
c13,MIDN
c13,PLEKHB2
c13,SAMD11
c13,NDRG2
c13,TUT4
c13,FAM13C
c13,RPL7A
c13,UGCG
c13,ATP5MC1
c13,MALAT1
c13,TIMP3
c13,INSR
c13,CFLAR
c13,CWC25
c13,PER2
c13,SLC35E3
c13,MAP2K2
c13,LTBR
c13,SNHG16
c13,HIKESHI
c13,BDH2
c13,INAFM1
c13,LAP3
c13,MAN1C1
c13,NCL
c13,TPR
c13,WASHC4
c13,FERMT2
c13,CFAP298
c13,MT2A
c13,CBWD5
c13,ATP5MD
c13,HPF1
c13,CFB
c13,MUC20-OT1
c13,GTPBP4
c13,ATP6AP2
c13,UTRN
c13,SP140L
c13,OGFRL1
c13,F2R
c13,NFIL3
c13,PEBP1
c13,GATAD1
c13,PHF3
c13,ANKRD11
c13,IRF2BP2
c13,ROCK1
c13,WISP1
c13,FAM133B
c13,ATRX
c13,OSMR
c13,PSIP1
c13,PARM1
c13,H2AFJ
c13,SRSF9
c13,ADI1
c13,PURA
c13,CREB3L2
c13,LPAR6
c13,PPIL4
c13,EML4
c13,MXD4
c13,TOB1
c13,PBX1
c13,PLXDC2
c13,RPL24
c13,JPX
c13,SOCS2
c13,PHACTR2
c13,HIPK3
c13,CYP51A1
c13,GSTM2
c13,BMPR2
c13,MBP
c13,DANCR
c13,ITSN1
c13,TNS3
c13,PSMA3-AS1
c13,MIR22HG
c14,HSPA6
c14,DNAJB1
c14,HSPA1A
c14,HSPA1B
c14,HSPH1
c14,GEM
c14,HSP90AA1
c14,GADD45B
c14,CXCL2
c14,DNAJA1
c14,NFKBIA
c14,IER3
c14,HMOX1
c14,HSP90AB1
c14,MAFB
c14,EGR1
c14,PPP1R15A
c14,HSPD1
c14,ID2
c14,FOSB
c14,MYC
c14,HSPE1
c14,HSPA8
c14,BAG3
c14,KLF4
c14,JUN
c14,CCNL1
c14,PLIN2
c14,ATF3
c14,KDM6B
c14,ZFP36
c14,KLF10
c14,IL6
c14,CEBPB
c14,IRF1
c14,MAFF
c14,EIF5
c14,JUNB
c14,UBC
c14,SOCS3
c14,UBB
c14,TCEAL9
c14,H2AFZ
c14,HES1
c14,MAP1LC3B
c14,GADD45A
c14,CCL2
c14,SERTAD1
c14,GPRC5A
c14,IER2
c14,CRYAB
c14,FOS
c14,ABL2
c14,RND3
c14,SOD2
c14,DUSP1
c14,ARID5B
c14,IFRD1
c14,REL
c14,ELOC
c14,PTGS2
c14,HEXIM1
c14,MEG3
c14,ZFAND2A
c14,KLF6
c14,CSRNP1
c14,NFKBIZ
c14,RSRC2
c14,EIF4A3
c14,ZFAS1
c14,GADD45G
c14,NR4A1
c14,TCP1
c14,CDKN1A
c14,JUND
c14,WTAP
c14,TUBB4B
c14,CYTOR
c14,SLC3A2
c14,INTS6
c14,RGS2
c14,SRSF3
c14,TNFAIP6
c14,BRD2
c14,PNRC1
c14,AMD1
c14,RASD1
c14,UBE2S
c14,TSC22D2
c14,EIF4E
c14,MCL1
c14,MYLIP
c14,APOD
c14,MT1A
c14,ADM
c14,CLK1
c14,ID3
c14,EMP1
c14,BTG2
c14,EGR3
c14,BTG1
c14,JMJD1C
c14,KCNQ1OT1
c14,SOX4
c14,TNFRSF12A
c14,DNAJB6
c14,YME1L1
c14,ICAM1
c14,EIF1
c14,PPP1R10
c14,HSPB1
c14,SAP18
c14,TRA2B
c14,CHORDC1
c14,TENT5A
c14,CHD1
c14,CHMP1B
c14,PIM1
c14,SLC38A2
c14,SQSTM1
c14,ARL6IP1
c14,PLK2
c14,MRPL18
c14,ZFP36L1
c14,CACYBP
c14,H2AFX
c14,NOP53
c14,ERRFI1
c14,NAMPT
c14,SAT1
c14,CRABP2
c14,C11orf96
c14,DDX5
c14,SNHG12
c14,SELENOK
c14,ID1
c14,RGS16
c14,CXCL3
c14,NR4A2
c14,BAZ1A
c14,ZFP36L2
c14,HNRNPH3
c14,ZFAND5
c14,ZC3H12A
c14,SFPQ
c14,SELENOP
c14,FUS
c14,RBBP6
c14,TRIB1
c14,SNHG8
c14,UAP1
c14,CYCS
c14,TIPARP
c14,RTN4
c14,EIF4A2
c14,NEU1
c14,IER5
c14,SRSF7
c14,H3F3B
c14,INSIG1
c14,TAF1D
c14,ELL2
c14,HNRNPH1
c14,CXCL12
c14,SLC2A3
c14,NEAT1
c14,EIF1B
c14,HNRNPA2B1
c14,GABARAPL1
c14,TXN
c14,BTG3
c14,FGFR1
c14,CYR61
c14,RSRP1
c14,SERPINE1
c14,DDX3X
c14,MIDN
c14,GPBP1
c14,TLE4
c14,WSB1
c14,RYBP
c14,CEBPD
c14,UBE2B
c14,AHSA1
c14,DNAJB4
c14,ATF4
c14,EIF4A1
c14,DDIT3
c14,THUMPD3-AS1
c14,NFIL3
c14,UBE2D3
c14,UGDH
c14,CITED2
c14,SGK1
c14,RACK1
c14,HNRNPC
c14,TUBB2A
c14,PLK3
c14,ATP13A3
c14,MAP2K3
c14,IRS2
c14,KLF9
c14,PDK4
c14,TNFAIP3
c14,HNRNPU
c14,ASXL1
c14,EIF1AX
c14,SRSF2
c14,CTSL
c14,OSER1
c14,TOP1
c14,VEGFA
c14,PPP1R15B
c14,KLF2
c14,MAPRE1
c14,PIM3
c14,SRGAP1
c14,SPAG9
c14,COQ10B
c14,OGN
c14,JMJD6
c14,NUFIP2
c14,PXDC1
c14,IDI1
c14,TSPYL2
c14,HSPA9
c14,SKIL
c14,RBM8A
c14,PNRC2
c14,ANKRD28
c14,UBL3
c14,NXF1
c14,HLA-E
c14,SLC20A1
c14,STIP1
c14,NFE2L2
c14,DDX21
c14,XBP1
c14,BHLHE40
c14,NABP1
c14,ZC3HAV1
c14,NFKB1
c14,ARIH1
c14,ABHD5
c14,CXCL1
c14,CTNNAL1
c14,NFAT5
c14,HNRNPA0
c14,DDIT4
c14,PPP2CA
c14,FAM133B
c14,MLF1
c14,TGIF1
c14,RPS29
c14,GFPT2
c14,MIR4435-2HG
c14,HBP1
c14,SDCBP
c14,ANXA1
c14,MAT2A
c14,STMN1
c14,SPSB1
c14,RAB7A
c14,CYP1B1
c14,PHLDA1
c14,EPB41L4A-AS1
c14,RPL39
c14,FTL
c14,FOXO3
c14,RPS20
c14,PCF11
c14,CCDC59
c14,THBS1
c14,FNIP1
c14,RPS27
c14,STAT3
c14,MIR22HG
c14,TRA2A
c14,CD44
c14,GTF2B
c14,OSR2
c14,VASN
c14,NNMT
c14,C6orf62
c14,CCT4
c14,MORF4L2
c14,ANGPTL4
c14,LMNA
c14,RAB21
c14,CLEC2B
c14,RPL9
c14,SH3BP5
c14,PTP4A1
c14,CHIC2
c14,ITM2A
c14,RBM39
c14,NAA50
c14,NPM1
c14,COPS8
c14,RHEB
c14,RPS11
c14,HERPUD1
c14,ZBTB20
c14,ARID4B
c14,IGF1
c14,RBM7
c14,RHOB
c14,PEA15
c14,PLAUR
c14,ANP32E
c14,RPL21
c14,MAPKAPK2
c14,NASP
c14,BZW1
c15,PLAT
c15,CXCL14
c15,F3
c15,HSD17B2
c15,DMKN
c15,MT-RNR2
c15,MT-RNR1
c15,BMP4
c15,NSG1
c15,ENHO
c15,VSTM2A
c15,ID1
c15,IGHA1
c15,AGT
c15,IGJ
c15,TMEM176B
c15,FRZB
c15,POSTN
c15,MMP1
c15,FENDRR
c15,RGS10
c15,C8orf4
c15,CXCR4
c15,FOXF1
c15,CYGB
c15,TRPA1
c15,RNA18S5
c15,SOX6
c15,FAM150B
c15,C17orf76-AS1
c15,BMP5
c15,GADD45G
c15,TMEM176A
c15,PDGFRA
c15,PDLIM1
c15,EDNRB
c15,PDGFD
c15,IGFBP3
c15,IER2
c15,PITX1
c15,HES1
c15,JUN
c15,HLA-B
c15,NRG1
c15,TM4SF1
c15,JUNB
c15,LSP1
c15,HLA-A
c15,PTCH1
c15,PROCR
c15,IRF1
c15,TMEM119
c15,SOCS3
c15,IGHA2
c15,CARD16
c15,MGLL
c15,CPM
c15,PLK2
c15,HLA-C
c15,APLP2
c15,PKIG
c15,B2M
c15,WFDC1
c15,EMID1
c15,AKR1B1
c15,ETS2
c15,ZFP36
c15,GMFG
c15,COL4A5
c15,NBL1
c15,INSC
c15,SCPEP1
c15,STMN2
c15,ACP5
c15,WARS
c15,SQRDL
c15,IGKC
c15,BSG
c15,SDC2
c15,RP11-356J5.12
c15,C9orf16
c15,UBB
c15,CD9
c15,TGFBI
c15,DLL1
c15,ECM1
c15,FOSB
c15,FOS
c15,LAMA4
c15,F2R
c15,PTGER2
c15,RARRES2
c15,PLAU
c15,ID3
c15,DDHD1
c15,KREMEN1
c15,HSPA1B
c15,ALDH2
c15,BTG2
c15,ADM
c15,TMEM66
c15,CAV1
c15,LGALS3BP
c15,BST2
c15,C1orf21
c15,RP11-14N7.2
c15,EMILIN1
c15,PPP1R14A
c15,PPP1R15A
c15,ATP5B
c15,NHP2L1
c15,PRR16
c15,MAP1LC3A
c15,MFGE8
c15,TUBA1A
c15,MRPS6
c15,TCEB2
c15,PTPRE
c15,IGLC3
c15,C19orf10
c15,GNB2L1
c15,C11orf96
c15,SGCE
c15,ATP5A1
c15,WLS
c15,ATP5G2
c15,NFKBIA
c15,C19orf43
c15,RBPMS
c15,CITED2
c15,RBP1
c15,SELM
c15,ATP5L
c15,CAPZB
c15,ATP5F1
c15,ADH5
c15,ATP5D
c15,ISCU
c15,RCSD1
c15,FIP1L1
c15,C2
c15,ATP1B1
c15,ACP1
c15,GPX3
c15,MSC
c15,C9orf3
c15,MMD
c15,S100A13
c15,ATP5O
c15,KLF4
c15,RGS2
c15,SHFM1
c15,SELT
c15,FAM92A1
c15,SMPDL3A
c15,DUSP1
c15,PLBD1
c15,MPHOSPH6
c15,ATP5G3
c15,PDPN
c15,RARRES3
c15,PCDH18
c15,ATP5E
c15,TXNDC17
c15,ATPIF1
c15,WBP5
c15,PDIA6
c15,CAV2
c15,UBC
c15,ATP5C1
c15,NDUFA4
c15,IGLC2
c15,HSPB1
c15,AKR7A2
c15,SLC9A3R2
c15,TRIB1
c15,ATP5H
c15,LGALS1
c15,TSHZ2
c15,PVRL2
c15,GRN
c15,PHLDA1
c15,PSMB9
c15,PPT1
c15,TXNL1
c15,SELK
c15,HSPA1A
c15,ATP5J2
c15,45184
c15,TCEB1
c15,CSF1
c15,EGR1
c15,LTBP4
c15,C7orf50
c15,C11orf31
c15,U2AF1
c15,ATP5J
c15,NUDT4
c15,MT-CO1
c15,ITM2C
c15,ODC1
c15,PSME1
c15,IER3
c15,CISD1
c15,SERPINB6
c15,TMEM59
c15,VIMP
c15,GDE1
c15,TMEM123
c15,NGFRAP1
c15,PDIA5
c15,MYEOV2
c15,PSME2
c15,CARHSP1
c15,ST5
c15,STMN1
c15,GADD45B
c15,CYBA
c15,PSMB8
c15,TCF21
c15,CTSC
c15,HERPUD1
c15,TSPAN4
c15,SNHG5
c15,EMP3
c15,UFD1L
c15,GNAI1
c15,MRPL23
c15,MCL1
c15,SERTAD1
c15,PGM1
c15,H3F3A
c15,MPST
c15,NDUFC2
c15,SGCB
c15,VAMP5
c15,ATP5I
c15,DNAJA1
c15,TMEM98
c15,PXDN
c15,SEPW1
c15,ID2
c15,FHL2
c15,TRA2B
c15,PDIA3
c15,SSRP1
c15,C10orf54
c15,PYCARD
c15,PSMB1
c15,LINC00493
c15,PRDX2
c15,KLF10
c15,GULP1
c15,GRK5
c15,PBXIP1
c15,MYADM
c15,PSMB3
c15,PFN1
c15,CNRIP1
c15,PERP
c15,TMEM147
c15,COL6A2
c15,SERPINB1
c15,KRT8
c15,TWSG1
c15,HLA-F
c15,RPS2
c15,FAM46A
c15,CHIC2
c15,TAPBP
c15,TUSC3
c15,PPP1CC
c15,NDUFA11
c15,BRK1
c15,SRSF3
c15,SOD3
c15,DYNLL1
c15,ATF3
c15,PON2
c15,FBXO21
c15,C4orf48
c15,PSMB7
c15,C14orf166
c15,DERL1
c15,RAB7A
c15,IFI35
c15,SPCS2
c15,ATP2B1
c15,VAMP2
c15,FARP1
c15,TYMP
c15,SAP18
c15,ARL3
c15,SOX4
c15,FAM127B
c15,BHLHE40
c15,NDUFB8
c15,PSMA1
c15,RAB5C
c15,ETFB
c15,USMG5
c15,LIMS1
c15,PSMB5
c15,RPL7
c15,SYPL1
c15,LMO4
c15,ECH1
c15,PSMC3
c15,CBR1
c15,H3F3B
c15,POLR2G
c15,DYNLRB1
c15,SCAND1
c15,C11orf73
c15,FAM96B
c15,C4orf3
c15,SOD2
c15,ATP5G1
c15,C19orf60
c15,EMP2
c15,TMED1
c15,AC090498.1
c15,NEAT1
c15,HMGB1
c15,PSMB6
c15,C11orf58
c15,CLEC11A
c15,RPS4Y1
c15,MMP2
c15,PSMA4
c15,MALAT1
c15,PPP1CA
c15,PDE4DIP
c15,ECHDC2
c15,HNRNPA0
c15,OSBPL1A
c15,HNRNPA1
c16,SFRP4
c16,SFRP2
c16,COMP
c16,IGF1
c16,COL1A1
c16,WISP2
c16,ELN
c16,COL3A1
c16,COL1A2
c16,CCDC80
c16,COL14A1
c16,DPT
c16,SPARC
c16,CTHRC1
c16,MMP2
c16,PDGFRL
c16,CILP
c16,IGFBP4
c16,ASPN
c16,CTSK
c16,MDK
c16,SERPINF1
c16,OGN
c16,PLA2G2A
c16,LUM
c16,CTGF
c16,PCOLCE
c16,C3
c16,MFAP2
c16,COL6A3
c16,MMP23B
c16,MXRA5
c16,PPIC
c16,FNDC1
c16,CRABP2
c16,CPXM1
c16,VCAN
c16,CD99
c16,PRELP
c16,PODN
c16,SCRG1
c16,DCN
c16,GPNMB
c16,COL8A1
c16,THBS4
c16,LOX
c16,COL5A2
c16,MTRNR2L12
c16,ITGBL1
c16,GAS1
c16,BGN
c16,HMCN1
c16,FSTL1
c16,AEBP1
c16,FBLN2
c16,MXRA8
c16,ISLR
c16,RARRES1
c16,FBLN1
c16,SMOC2
c16,COL6A1
c16,IGF2
c16,ANGPTL2
c16,TMEM119
c16,MT-ATP8
c16,NPC2
c16,CERCAM
c16,S100A10
c16,MGP
c16,OLFML3
c16,COL5A1
c16,NNMT
c16,PRSS23
c16,MT-ND4L
c16,CST3
c16,FAP
c16,CILP2
c16,SFRP1
c16,LOXL1
c16,CXCL12
c16,EFEMP1
c16,C1R
c16,LXN
c16,THY1
c16,NFIX
c16,THBS2
c16,COL6A2
c16,RCN3
c16,HCFC1R1
c16,C1S
c16,LRP1
c16,PLXDC2
c16,GAS6
c16,SPON1
c16,CYP1B1
c16,MTRNR2L8
c16,ADAM12
c16,COL16A1
c16,TTC3
c16,DPYSL3
c16,PRDX4
c16,PLTP
c16,FBN1
c16,EFEMP2
c16,SSC5D
c16,PTGIS
c16,PTGER3
c16,SEMA3C
c16,KDELR3
c16,ZFHX4
c16,CNN2
c16,FIBIN
c16,CTSH
c16,PPIB
c16,DHRS3
c16,PPAP2A
c16,LTBP2
c16,HDLBP
c16,OSR1
c16,LGALS3
c16,XG
c16,CHPF
c16,CYBRD1
c16,P4HA3
c16,CREB3L1
c16,SRPX
c16,OMD
c16,SULF2
c16,PSAP
c16,CDH11
c16,FGF7
c16,FTL
c16,CLEC11A
c16,LY6E
c16,GLT8D2
c16,CTSF
c16,SERPINE2
c16,S100A13
c16,MEST
c16,MRC2
c16,AHNAK
c16,FMOD
c16,NFIB
c16,PLPP1
c16,BOC
c16,VAT1
c16,CLU
c16,THBS3
c16,CPXM2
c16,SSPN
c16,ABI3BP
c16,MT-ND5
c16,CYR61
c16,ANXA2
c16,PLD3
c16,SPON2
c16,SERF2
c16,KDELR2
c16,MT-ND6
c16,BEX3
c16,MAGED1
c16,PAM
c16,ANXA1
c16,GOLM1
c16,CRISPLD1
c16,OLFML2B
c16,PRICKLE1
c16,TSHZ2
c16,C12orf75
c16,ADAMTS2
c16,ARL6IP5
c16,ANK2
c16,GPX8
c16,GPX7
c16,VIM
c16,COPZ2
c16,GABARAP
c16,NREP
c16,CHID1
c16,P4HB
c16,TMED3
c16,PTGFRN
c16,SLC40A1
c16,RGS3
c16,JTB
c17,RBP1
c17,STAR
c17,RPS17
c17,MARCKSL1
c17,RPL31
c17,STMN1
c17,GNB2L1
c17,RPS3
c17,RPL36
c17,ST13
c17,RPL5
c17,RPS20
c17,RPL9
c17,RPL23A
c17,HNRNPA1
c17,RPL36A
c17,MDK
c17,C6orf48
c17,RPL38
c17,NPM1
c17,DDIT4
c17,RPS8
c17,RPL3
c17,RPS29
c17,RPL37A
c17,FHL2
c17,RPS18
c17,RPL35A
c17,RPL10A
c17,RPS6
c17,RPL7
c17,RPL13A
c17,RPL34
c17,GLTSCR2
c17,RPSA
c17,RPL21
c17,RPL18
c17,RPL23
c17,RPS25
c17,RPS4X
c17,RPL27A
c17,RPS24
c17,RPL26
c17,RPS15A
c17,EIF3E
c17,RPS16
c17,NGFRAP1
c17,RPLP2
c17,RPL30
c17,RPL15
c17,RPL14
c17,RPS21
c17,RPL32
c17,SNHG8
c17,ZFAS1
c17,RPL37
c17,RPS3A
c17,RPS5
c17,RPS27
c17,RPL11
c17,RPL8
c17,RPS7
c17,RPS19
c17,PEG3
c17,TUBB
c17,RPS14
c17,RPL13
c17,RPS27A
c17,RPL7A
c17,RPS2
c17,RPS13
c17,RPL29
c17,RPL24
c17,EIF3L
c17,RPL35
c17,EPB41L4A-AS1
c17,RPS12
c17,RPL18A
c17,RPL4
c17,RPS23
c17,EIF4A2
c17,RPS15
c17,RPL6
c17,BNIP3
c17,RPS9
c17,RPL12
c17,RPL39
c17,LDHB
c17,IGFBP5
c17,RPL10
c17,BTF3
c17,NAP1L1
c17,UQCRB
c17,SARAF
c17,ATP5G2
c17,RPS11
c17,RPL27
c17,GLUL
c17,WBP5
c17,IMPDH2
c17,CIRBP
c17,BST2
c17,TCEAL4
c17,RPS10
c17,RPL22
c17,RPLP1
c17,MAGED2
c17,EIF3H
c17,NACA
c17,RPL19
c17,EEF2
c17,RPL41
c17,ATP5L
c17,NBEAL1
c17,ACTG1
c17,RSL24D1
c17,SMDT1
c17,COMMD6
c17,RPS28
c17,PABPC1
c17,SPINT2
c17,SMS
c17,ATP5O
c17,EIF3F
c17,COX7C
c17,RPL28
c17,GAPDH
c17,RSL1D1
c17,EIF3M
c17,SLC25A6
c17,ALDOA
c17,FAU
c17,SNHG7
c17,RPLP0
c17,RPL36AL
c17,TMSB10
c17,PFDN5
c17,AC090498.1
c17,SNRPN
c17,HMGB2
c17,SNRPE
c17,TOMM7
c17,LINC00493
c17,EEF1B2
c17,RBMX
c17,CCNG1
c17,EIF4B
c17,SNRPD2
c17,COX7A2L
c17,UQCRH
c17,SELK
c17,MZT2A
c17,UBA52
c17,EEF1A1
c17,C14orf166
c17,IGBP1
c17,SHFM1
c17,RPL17
c17,BNIP3L
c17,PRDX2
c17,LTA4H
c17,ATP5A1
c17,HMGN1
c17,EIF3D
c17,PLA2G16
c17,NDRG2
c17,SNU13
c17,SEPP1
c17,RPS26
c17,TCEAL1
c17,NSA2
c17,MEG3
c17,ANP32B
c17,C14orf2
c17,PTGES3
c17,SOX4
c17,DCXR
c17,CTNNAL1
c17,C11orf31
c17,SYF2
c17,EEF1D
c17,PDCD4
c17,CLNS1A
c17,C19orf43
c17,EIF3G
c17,FBL
c17,SLC40A1
c18,ACTG2
c18,SOSTDC1
c18,IGJ
c18,IGHA1
c18,MT-RNR2
c18,HHIP
c18,MYLK
c18,MT-RNR1
c18,MYH11
c18,ACTA2
c18,CNN1
c18,TAGLN
c18,WFDC1
c18,TPM2
c18,RNA18S5
c18,MYL9
c18,CKB
c18,LINC01082
c18,NDUFA4
c18,PDLIM3
c18,RNA28S5
c18,TPM1
c18,SMTN
c18,HSD17B6
c18,C17orf76-AS1
c18,CXCL14
c18,MYL6
c18,FHL1
c18,NPNT
c18,LPP
c18,SELM
c18,SEPW1
c18,CSRP1
c18,PRKCDBP
c18,IGLC3
c18,FLNA
c18,IGLC2
c18,TMEM176B
c18,CTSC
c18,KCNMB1
c18,PTCH1
c18,PDLIM7
c18,PPP1R14A
c18,CES1
c18,CARD16
c18,ADAMDEC1
c18,C9orf3
c18,PITX1
c18,TM4SF1
c18,LMOD1
c18,CD9
c18,TGFB1I1
c18,HSPB1
c18,DSTN
c18,ILK
c18,RGS2
c18,HHIP-AS1
c18,TUBA1A
c18,ITM2C
c18,FENDRR
c18,PFN1
c18,STMN2
c18,IGHA2
c18,NEXN
c18,RGS10
c18,SYNPO2
c18,IGKC
c18,ATP5E
c18,ACTN1
c18,ATP5O
c18,WNT2B
c18,CCDC107
c18,CMIP
c18,C12orf75
c18,ATP5L
c18,MYOCD
c18,FOXF1
c18,ATP5G2
c18,UBE2E3
c18,C8orf4
c18,TMEM176A
c18,WARS
c18,PPAP2A
c18,RBPMS
c18,CAV1
c18,C14orf2
c18,ATP5J
c18,SLMAP
c18,MRGPRF
c18,CXCR4
c18,PPP1R12B
c18,EDIL3
c18,LGALS1
c18,ACTB
c18,ATP5A1
c18,SNHG5
c18,NKX2-3
c18,TCEB2
c18,PDIA5
c18,TCEAL4
c18,TTLL7
c18,PLN
c18,APOC1
c18,MINOS1
c18,ATP5B
c18,CFL2
c18,RP11-14N7.2
c18,MYEOV2
c18,APCDD1
c18,NGFRAP1
c18,ATPIF1
c18,PCDH7
c18,SF3B14
c18,NHP2L1
c18,SH3BGRL
c18,ATP5G3
c18,ATP5F1
c18,ATP5D
c18,WLS
c18,PPP1CC
c18,LTBP1
c18,NDUFA11
c18,NDUFB9
c18,UQCR11
c18,TCEAL1
c18,SHFM1
c18,APOE
c18,B2M
c18,NDUFB8
c18,MGLL
c18,ATP5H
c18,GAS5
c18,TES
c18,ATP5C1
c18,CD151
c18,PKIG
c18,USMG5
c18,HLA-C
c18,U2AF1
c18,FAM127A
c18,ATP5I
c18,VCL
c18,C19orf10
c18,RCN1
c18,GBP2
c18,TGM2
c18,C19orf43
c18,CAV2
c18,AKR7A2
c18,HLA-B
c18,TUBB6
c18,RPL27A
c18,BAG2
c18,CORO1C
c18,PPIC
c18,C14orf166
c18,H2AFY
c18,ATP5J2
c18,HMG20B
c18,TMEM66
c18,EMILIN1
c18,BSG
c18,CFL1
c18,POLE4
c18,LINC00493
c18,GNB2L1
c18,HLA-A
c18,PLEKHO1
c18,H3F3A
c18,PRDX2
c18,MRVI1
c18,UQCRQ
c18,MSRB2
c18,C17orf89
c18,DYNLL1
c18,ANXA6
c18,SELT
c18,UBB
c18,COX7C
c18,MT-ND4
c18,C2
c18,PPP1R12A
c18,CALD1
c18,COX7A2
c18,C7orf50
c18,GLIPR1
c18,CBR1
c18,CAP1
c18,TCEB1
c18,PTMS
c18,NDUFB7
c18,CISD1
c18,CBX6
c18,CRYAB
c18,PDLIM1
c18,COX4I1
c18,WDR1
c18,TMEM47
c18,PTRF
c18,PPDPF
c18,ATP5G1
c18,GLTSCR2
c18,MRPL23
c18,HMGB1
c18,MMP23B
c18,FAM127B
c18,COMMD6
c18,C4orf3
c18,LINC00116
c18,PHF14
c18,MFAP5
c18,RPS4Y1
c18,PTS
c18,SELK
c18,FNBP1
c18,MRPL33
c18,RPL13A
c18,ADH5
c18,STX8
c18,COX17
c18,PROCR
c18,ARL3
c18,RAP1A
c18,MDH1
c18,PRNP
c18,COX7B
c18,FERMT2
c18,ANAPC16
c18,NDUFB4
c18,PARVA
c18,NID1
c18,TBCB
c18,NDUFB2
c18,ALDOA
c18,SLIRP
c18,THYN1
c18,COX6A1
c18,GPX1
c18,POLR2I
c18,S100A13
c18,VIMP
c18,PSMB6
c18,NDUFS5
c18,CETN2
c18,MSRB3
c18,PSMA4
c18,RPL27
c18,C11orf73
c18,NDUFC2
c18,NDUFS8
c18,CAPZA2
c18,WBP5
c18,RBP1
c18,NDUFB10
c18,PCDH18
c18,NDUFB11
c18,TPI1
c18,NDUFB1
c18,COX7A1
c18,BMP4
c18,COX6C
c18,RBPJ
c18,NBL1
c18,NDUFS6
c18,SVIL
c18,STMN1
c18,C19orf70
c18,POSTN
c18,LAMA4
c18,VPS29
c18,C16orf13
c18,MFAP4
c18,COPS6
c18,RABAC1
c18,PSME1
c18,ECH1
c18,MT-ND2
c18,RPL10A
c18,SERPINB6
c18,PMP22
c19,MMP1
c19,FTH1
c19,MMP11
c19,CHI3L1
c19,CXCL6
c19,SOD2
c19,IL32
c19,CTSB
c19,MMP3
c19,COL7A1
c19,CTSK
c19,TNC
c19,CTHRC1
c19,PDPN
c19,GAPDH
c19,RARRES2
c19,WNT5A
c19,SLC16A3
c19,LY6E
c19,MMP2
c19,TGFBI
c19,SPON2
c19,MMP14
c19,CA12
c19,MFAP2
c19,CXCL1
c19,ISG15
c19,CD82
c19,RAB31
c19,LGALS1
c19,GREM1
c19,PLAU
c19,HLA-B
c19,IFI6
c19,PKM
c19,DIO2
c19,SPHK1
c19,CD74
c19,COL6A1
c19,COL6A3
c19,CCL11
c19,INHBA
c19,SAT1
c19,MIF
c19,FAP
c19,STAT1
c19,AKR1B1
c19,IER3
c19,IL7R
c19,IFITM1
c19,PTGES
c19,STEAP1
c19,ANTXR1
c19,RPL28
c19,TYMP
c19,LOXL2
c19,COL3A1
c19,ADM
c19,IFI27
c19,FTL
c19,MT1F
c19,TDO2
c19,BGN
c19,RGS3
c19,RAB13
c19,HLA-C
c19,G0S2
c19,HLA-A
c19,GPX1
c19,ALDOA
c19,B2M
c19,IGKC
c19,ENO1
c19,C4orf48
c19,COL6A2
c19,MME
c19,TPI1
c19,P4HB
c19,PSME2
c19,LUM
c19,PSMB9
c19,COL5A2
c19,EPSTI1
c19,SERPINH1
c19,TWIST2
c19,AP2S1
c19,TMEM158
c19,RCN3
c19,NINJ1
c19,POSTN
c19,GBP1
c19,WARS
c19,WNT2
c19,COL12A1
c19,HIF1A
c19,SELENOM
c19,PPIB
c19,AEBP1
c19,TMSB10
c19,SULF1
c19,PLOD2
c19,PERP
c19,BST2
c19,SELM
c19,TIMP1
c19,PLAUR
c19,S100A6
c19,PTK7
c19,MT1E
